"shipment_id","order_id","carrier","ship_date","expected_delivery_date","actual_delivery_date","shipment_cost","delivery_status","delivery_days","days_late"
42000,42000,"Carrier D","2025-09-05","2025-09-09","2025-09-10",72.28,"Late",5,1
42001,42001,"Carrier C","2025-09-05","2025-09-13",NULL,10.99,"Not Delivered",NULL,0
42002,42002,"Carrier A","2025-09-05","2025-09-12","2025-09-10",15.67,"On Time",5,0
42003,42003,"Carrier A","2025-09-05","2025-09-12","2025-09-12",10.09,"On Time",7,0
42004,42004,"Carrier D","2025-09-07","2025-09-12","2025-09-13",81.19,"Late",6,1
42005,42005,"Carrier B","2025-09-05","2025-09-08","2025-09-09",84.83,"Late",4,1
42006,42006,"Carrier C","2025-09-07","2025-09-13","2025-09-13",76.94,"On Time",6,0
42007,42007,"Carrier B","2025-09-05","2025-09-08","2025-09-09",47.47,"Late",4,1
42008,42008,"Carrier A","2025-09-07","2025-09-13","2025-09-15",66.20,"Late",8,2
42009,42009,"Carrier C","2025-09-07","2025-09-09","2025-09-09",17.53,"On Time",2,0
42010,42010,"Carrier A","2025-09-05","2025-09-12","2025-09-12",31.79,"On Time",7,0
42011,42011,"Carrier C","2025-09-05","2025-09-10","2025-09-10",35.62,"On Time",5,0
42012,42012,"Carrier B","2025-09-07","2025-09-12","2025-09-12",67.68,"On Time",5,0
42013,42013,"Carrier D","2025-09-05","2025-09-11","2025-09-13",41.66,"Late",8,2
42014,42014,"Carrier C","2025-09-05","2025-09-10","2025-09-15",71.43,"Late",10,5
42015,42015,"Carrier C","2025-09-06","2025-09-11","2025-09-10",6.97,"On Time",4,0
42016,42016,"Carrier A","2025-09-06","2025-09-09","2025-09-10",13.35,"Late",4,1
42017,42017,"Carrier C","2025-09-06","2025-09-09","2025-09-08",64.59,"On Time",2,0
42018,42018,"Carrier D","2025-09-07","2025-09-11","2025-09-13",35.93,"Late",6,2
42019,42019,"Carrier B","2025-09-06","2025-09-09","2025-09-09",22.83,"On Time",3,0
42020,42020,"Carrier A","2025-09-07","2025-09-14","2025-09-13",70.22,"On Time",6,0
42021,42021,"Carrier A","2025-09-07","2025-09-14","2025-09-14",48.85,"On Time",7,0
42022,42022,"Carrier B","2025-09-07","2025-09-14","2025-09-16",55.71,"Late",9,2
42023,42023,"Carrier D","2025-09-08","2025-09-11","2025-09-11",21.15,"On Time",3,0
42024,42024,"Carrier B","2025-09-08","2025-09-12","2025-09-12",74.46,"On Time",4,0
42025,42025,"Carrier A","2025-09-08","2025-09-14","2025-09-14",35.16,"On Time",6,0
42026,42026,"Carrier C","2025-09-07","2025-09-09","2025-09-08",38.27,"On Time",1,0
42027,42027,"Carrier B","2025-09-07","2025-09-09","2025-09-09",15.34,"On Time",2,0
42028,42028,"Carrier A","2025-09-08","2025-09-13","2025-09-11",16.39,"On Time",3,0
42029,42029,"Carrier A","2025-09-08","2025-09-14","2025-09-16",42.68,"Late",8,2
42030,42030,"Carrier C","2025-09-06","2025-09-12","2025-09-15",20.05,"Late",9,3
42031,42031,"Carrier D","2025-09-08","2025-09-11","2025-09-16",63.16,"Late",8,5
42032,42032,"Carrier D","2025-09-06","2025-09-10","2025-09-17",29.54,"Late",11,7
42033,42033,"Carrier A","2025-09-06","2025-09-14","2025-09-14",15.75,"On Time",8,0
42034,42034,"Carrier D","2025-09-06","2025-09-09","2025-09-09",84.88,"On Time",3,0
42035,42035,"Carrier B","2025-09-08","2025-09-11","2025-09-11",64.50,"On Time",3,0
42036,42036,"Carrier C","2025-09-08","2025-09-11","2025-09-11",14.47,"On Time",3,0
42037,42037,"Carrier A","2025-09-06","2025-09-14","2025-09-14",30.82,"On Time",8,0
42038,42038,"Carrier D","2025-09-06","2025-09-09","2025-09-14",39.99,"Late",8,5
42039,42039,"Carrier C","2025-09-08","2025-09-10","2025-09-11",72.83,"Late",3,1
42040,42040,"Carrier D","2025-09-06","2025-09-13","2025-09-15",25.27,"Late",9,2
42041,42041,"Carrier A","2025-09-06","2025-09-10","2025-09-10",6.62,"On Time",4,0
42042,42042,"Carrier D","2025-09-06","2025-09-13","2025-09-13",62.09,"On Time",7,0
42043,42043,"Carrier D","2025-09-08","2025-09-13","2025-09-13",36.94,"On Time",5,0
42044,42044,"Carrier C","2025-09-08","2025-09-09","2025-09-11",74.97,"Late",3,2
42045,42045,"Carrier D","2025-09-08","2025-09-13","2025-09-13",7.51,"On Time",5,0
42046,42046,"Carrier B","2025-09-08","2025-09-13",NULL,43.38,"Not Delivered",NULL,0
42047,42047,"Carrier A","2025-09-08","2025-09-12","2025-09-12",38.16,"On Time",4,0
42048,42048,"Carrier D","2025-09-08","2025-09-10","2025-09-11",70.85,"Late",3,1
42049,42049,"Carrier D","2025-09-06","2025-09-09","2025-09-09",69.78,"On Time",3,0
42050,42050,"Carrier C","2025-09-06","2025-09-13","2025-09-13",34.03,"On Time",7,0
42051,42051,"Carrier D","2025-09-08","2025-09-12","2025-09-13",69.75,"Late",5,1
42052,42052,"Carrier A","2025-09-08","2025-09-12","2025-09-11",22.07,"On Time",3,0
42053,42053,"Carrier D","2025-09-08","2025-09-14","2025-09-14",49.91,"On Time",6,0
42054,42054,"Carrier B","2025-09-06","2025-09-11","2025-09-14",23.67,"Late",8,3
42055,42055,"Carrier A","2025-09-06","2025-09-13","2025-09-13",70.64,"On Time",7,0
42056,42056,"Carrier A","2025-09-06","2025-09-09","2025-09-09",9.94,"On Time",3,0
42057,42057,"Carrier D","2025-09-08","2025-09-11","2025-09-12",69.14,"Late",4,1
42058,42058,"Carrier B","2025-09-08","2025-09-14","2025-09-13",71.95,"On Time",5,0
42059,42059,"Carrier C","2025-09-07","2025-09-12","2025-09-12",22.96,"On Time",5,0
42060,42060,"Carrier B","2025-09-06","2025-09-11","2025-09-13",26.25,"Late",7,2
42061,42061,"Carrier A","2025-09-07","2025-09-14","2025-09-14",51.31,"On Time",7,0
42062,42062,"Carrier C","2025-09-07","2025-09-10","2025-09-11",26.80,"Late",4,1
42063,42063,"Carrier A","2025-09-08","2025-09-12","2025-09-13",49.13,"Late",5,1
42064,42064,"Carrier C","2025-09-08","2025-09-13","2025-09-13",29.71,"On Time",5,0
42065,42065,"Carrier C","2025-09-06","2025-09-11","2025-09-11",22.66,"On Time",5,0
42066,42066,"Carrier B","2025-09-07","2025-09-09","2025-09-09",35.07,"On Time",2,0
42067,42067,"Carrier C","2025-09-07","2025-09-09",NULL,31.28,"Not Delivered",NULL,0
42068,42068,"Carrier B","2025-09-07","2025-09-10",NULL,42.33,"Not Delivered",NULL,0
42069,42069,"Carrier A","2025-09-07","2025-09-11","2025-09-11",36.97,"On Time",4,0
42070,42070,"Carrier C","2025-09-08","2025-09-11","2025-09-11",56.98,"On Time",3,0
42071,42071,"Carrier C","2025-09-06","2025-09-10","2025-09-10",76.19,"On Time",4,0
42072,42072,"Carrier C","2025-09-06","2025-09-13","2025-09-13",77.19,"On Time",7,0
42073,42073,"Carrier A","2025-09-08","2025-09-14","2025-09-19",75.05,"Late",11,5
42074,42074,"Carrier C","2025-09-06","2025-09-10","2025-09-12",69.13,"Late",6,2
42075,42075,"Carrier A","2025-09-08","2025-09-09","2025-09-11",38.74,"Late",3,2
42076,42076,"Carrier C","2025-09-08","2025-09-10","2025-09-10",9.33,"On Time",2,0
42077,42077,"Carrier D","2025-09-07","2025-09-09","2025-09-09",12.00,"On Time",2,0
42078,42078,"Carrier D","2025-09-06","2025-09-13","2025-09-18",62.39,"Late",12,5
42079,42079,"Carrier C","2025-09-07","2025-09-12","2025-09-13",33.29,"Late",6,1
42080,42080,"Carrier B","2025-09-07","2025-09-09","2025-09-14",48.60,"Late",7,5
42081,42081,"Carrier D","2025-09-06","2025-09-12","2025-09-12",21.93,"On Time",6,0
42082,42082,"Carrier C","2025-09-07","2025-09-13","2025-09-14",48.88,"Late",7,1
42083,42083,"Carrier D","2025-09-07","2025-09-14","2025-09-14",30.19,"On Time",7,0
42084,42084,"Carrier D","2025-09-07","2025-09-11","2025-09-12",41.97,"Late",5,1
42085,42085,"Carrier D","2025-09-06","2025-09-13","2025-09-13",52.42,"On Time",7,0
42086,42086,"Carrier D","2025-09-07","2025-09-12","2025-09-10",44.33,"On Time",3,0
42087,42087,"Carrier C","2025-09-06","2025-09-13","2025-09-12",28.71,"On Time",6,0
42088,42088,"Carrier C","2025-09-07","2025-09-13","2025-09-13",9.66,"On Time",6,0
42089,42089,"Carrier B","2025-09-07","2025-09-11","2025-09-11",16.71,"On Time",4,0
42090,42090,"Carrier C","2025-09-08","2025-09-11","2025-09-11",25.55,"On Time",3,0
42091,42091,"Carrier A","2025-09-09","2025-09-15","2025-09-15",20.49,"On Time",6,0
42092,42092,"Carrier A","2025-09-07","2025-09-11",NULL,73.04,"Not Delivered",NULL,0
42093,42093,"Carrier B","2025-09-08","2025-09-10","2025-09-10",54.12,"On Time",2,0
42094,42094,"Carrier A","2025-09-07","2025-09-15","2025-09-17",81.41,"Late",10,2
42095,42095,"Carrier B","2025-09-09","2025-09-15","2025-09-15",47.02,"On Time",6,0
42096,42096,"Carrier C","2025-09-09","2025-09-10","2025-09-09",83.55,"On Time",0,0
42097,42097,"Carrier D","2025-09-07","2025-09-12","2025-09-14",75.01,"Late",7,2
42098,42098,"Carrier B","2025-09-08","2025-09-11",NULL,7.10,"Not Delivered",NULL,0
42099,42099,"Carrier A","2025-09-07","2025-09-11","2025-09-11",17.62,"On Time",4,0
42100,42100,"Carrier B","2025-09-09","2025-09-11","2025-09-11",21.54,"On Time",2,0
42101,42101,"Carrier A","2025-09-07","2025-09-13","2025-09-14",62.79,"Late",7,1
42102,42102,"Carrier A","2025-09-09","2025-09-15","2025-09-18",70.57,"Late",9,3
42103,42103,"Carrier B","2025-09-09","2025-09-10","2025-09-09",19.86,"On Time",0,0
42104,42104,"Carrier D","2025-09-09","2025-09-11","2025-09-09",6.19,"On Time",0,0
42105,42105,"Carrier B","2025-09-07","2025-09-14","2025-09-14",54.99,"On Time",7,0
42106,42106,"Carrier B","2025-09-08","2025-09-15",NULL,17.38,"Not Delivered",NULL,0
42107,42107,"Carrier C","2025-09-08","2025-09-14","2025-09-14",14.01,"On Time",6,0
42108,42108,"Carrier D","2025-09-08","2025-09-12","2025-09-12",27.19,"On Time",4,0
42109,42109,"Carrier C","2025-09-07","2025-09-13","2025-09-13",33.04,"On Time",6,0
42110,42110,"Carrier D","2025-09-09","2025-09-10","2025-09-13",63.58,"Late",4,3
42111,42111,"Carrier C","2025-09-08","2025-09-15","2025-09-15",56.47,"On Time",7,0
42112,42112,"Carrier D","2025-09-09","2025-09-13","2025-09-13",34.49,"On Time",4,0
42113,42113,"Carrier A","2025-09-07","2025-09-11","2025-09-11",21.62,"On Time",4,0
42114,42114,"Carrier A","2025-09-09","2025-09-14","2025-09-14",16.11,"On Time",5,0
42115,42115,"Carrier C","2025-09-07","2025-09-11","2025-09-11",17.95,"On Time",4,0
42116,42116,"Carrier B","2025-09-08","2025-09-13","2025-09-13",74.37,"On Time",5,0
42117,42117,"Carrier C","2025-09-08","2025-09-11","2025-09-11",79.79,"On Time",3,0
42118,42118,"Carrier C","2025-09-09","2025-09-11","2025-09-11",24.88,"On Time",2,0
42119,42119,"Carrier B","2025-09-09","2025-09-13","2025-09-13",37.41,"On Time",4,0
42120,42120,"Carrier D","2025-09-09","2025-09-12","2025-09-15",14.25,"Late",6,3
42121,42121,"Carrier C","2025-09-08","2025-09-12","2025-09-12",48.47,"On Time",4,0
42122,42122,"Carrier D","2025-09-09","2025-09-10","2025-09-13",28.62,"Late",4,3
42123,42123,"Carrier D","2025-09-08","2025-09-14","2025-09-14",6.35,"On Time",6,0
42124,42124,"Carrier C","2025-09-09","2025-09-13","2025-09-13",34.63,"On Time",4,0
42125,42125,"Carrier D","2025-09-09","2025-09-10","2025-09-10",82.58,"On Time",1,0
42126,42126,"Carrier A","2025-09-07","2025-09-11",NULL,69.61,"Not Delivered",NULL,0
42127,42127,"Carrier B","2025-09-07","2025-09-15","2025-09-15",54.39,"On Time",8,0
42128,42128,"Carrier D","2025-09-07","2025-09-13",NULL,67.82,"Not Delivered",NULL,0
42129,42129,"Carrier B","2025-09-08","2025-09-11","2025-09-10",44.78,"On Time",2,0
42130,42130,"Carrier B","2025-09-08","2025-09-15","2025-09-15",56.16,"On Time",7,0
42131,42131,"Carrier B","2025-09-08","2025-09-11","2025-09-18",39.38,"Late",10,7
42132,42132,"Carrier C","2025-09-08","2025-09-10","2025-09-10",43.10,"On Time",2,0
42133,42133,"Carrier D","2025-09-09","2025-09-14","2025-09-14",77.77,"On Time",5,0
42134,42134,"Carrier D","2025-09-09","2025-09-13","2025-09-13",54.87,"On Time",4,0
42135,42135,"Carrier C","2025-09-07","2025-09-11","2025-09-11",54.80,"On Time",4,0
42136,42136,"Carrier B","2025-09-08","2025-09-14","2025-09-14",14.83,"On Time",6,0
42137,42137,"Carrier D","2025-09-07","2025-09-12","2025-09-12",22.98,"On Time",5,0
42138,42138,"Carrier D","2025-09-07","2025-09-14","2025-09-14",82.48,"On Time",7,0
42139,42139,"Carrier C","2025-09-07","2025-09-13","2025-09-13",36.73,"On Time",6,0
42140,42140,"Carrier C","2025-09-08","2025-09-11","2025-09-13",50.66,"Late",5,2
42141,42141,"Carrier C","2025-09-08","2025-09-10","2025-09-09",13.41,"On Time",1,0
42142,42142,"Carrier A","2025-09-08","2025-09-15","2025-09-18",23.25,"Late",10,3
42143,42143,"Carrier A","2025-09-07","2025-09-11","2025-09-10",20.68,"On Time",3,0
42144,42144,"Carrier D","2025-09-09","2025-09-11","2025-09-11",12.63,"On Time",2,0
42145,42145,"Carrier D","2025-09-07","2025-09-10","2025-09-10",47.18,"On Time",3,0
42146,42146,"Carrier A","2025-09-07","2025-09-11","2025-09-16",52.20,"Late",9,5
42147,42147,"Carrier B","2025-09-10","2025-09-13","2025-09-13",84.01,"On Time",3,0
42148,42148,"Carrier A","2025-09-09","2025-09-11",NULL,24.39,"Not Delivered",NULL,0
42149,42149,"Carrier B","2025-09-08","2025-09-15","2025-09-20",51.82,"Late",12,5
42150,42150,"Carrier B","2025-09-09","2025-09-12","2025-09-11",29.43,"On Time",2,0
42151,42151,"Carrier C","2025-09-08","2025-09-11","2025-09-11",21.78,"On Time",3,0
42152,42152,"Carrier B","2025-09-08","2025-09-15","2025-09-15",60.06,"On Time",7,0
42153,42153,"Carrier B","2025-09-08","2025-09-11","2025-09-11",69.55,"On Time",3,0
42154,42154,"Carrier C","2025-09-10","2025-09-12","2025-09-12",70.11,"On Time",2,0
42155,42155,"Carrier D","2025-09-09","2025-09-15","2025-09-15",11.70,"On Time",6,0
42156,42156,"Carrier B","2025-09-09","2025-09-15","2025-09-15",56.40,"On Time",6,0
42157,42157,"Carrier A","2025-09-08","2025-09-12","2025-09-13",53.90,"Late",5,1
42158,42158,"Carrier D","2025-09-08","2025-09-13",NULL,70.43,"Not Delivered",NULL,0
42159,42159,"Carrier C","2025-09-09","2025-09-15","2025-09-15",37.27,"On Time",6,0
42160,42160,"Carrier A","2025-09-09","2025-09-14","2025-09-14",70.66,"On Time",5,0
42161,42161,"Carrier A","2025-09-09","2025-09-11","2025-09-11",75.42,"On Time",2,0
42162,42162,"Carrier D","2025-09-08","2025-09-16","2025-09-16",46.32,"On Time",8,0
42163,42163,"Carrier B","2025-09-08","2025-09-12","2025-09-12",29.36,"On Time",4,0
42164,42164,"Carrier C","2025-09-10","2025-09-13","2025-09-13",41.61,"On Time",3,0
42165,42165,"Carrier D","2025-09-10","2025-09-14","2025-09-14",45.43,"On Time",4,0
42166,42166,"Carrier C","2025-09-08","2025-09-14","2025-09-14",39.82,"On Time",6,0
42167,42167,"Carrier A","2025-09-08","2025-09-11","2025-09-14",46.77,"Late",6,3
42168,42168,"Carrier B","2025-09-10","2025-09-15","2025-09-15",25.57,"On Time",5,0
42169,42169,"Carrier A","2025-09-09","2025-09-15","2025-09-22",16.96,"Late",13,7
42170,42170,"Carrier B","2025-09-08","2025-09-15","2025-09-15",63.97,"On Time",7,0
42171,42171,"Carrier A","2025-09-09","2025-09-14","2025-09-14",23.57,"On Time",5,0
42172,42172,"Carrier B","2025-09-09","2025-09-15",NULL,65.45,"Not Delivered",NULL,0
42173,42173,"Carrier C","2025-09-09","2025-09-14","2025-09-14",29.82,"On Time",5,0
42174,42174,"Carrier A","2025-09-09","2025-09-15","2025-09-15",68.76,"On Time",6,0
42175,42175,"Carrier A","2025-09-09","2025-09-16","2025-09-16",84.76,"On Time",7,0
42176,42176,"Carrier C","2025-09-09","2025-09-12","2025-09-14",23.65,"Late",5,2
42177,42177,"Carrier D","2025-09-09","2025-09-16",NULL,75.03,"Not Delivered",NULL,0
42178,42178,"Carrier D","2025-09-08","2025-09-12","2025-09-17",49.79,"Late",9,5
42179,42179,"Carrier A","2025-09-10","2025-09-13","2025-09-14",32.06,"Late",4,1
42180,42180,"Carrier D","2025-09-08","2025-09-13","2025-09-13",80.38,"On Time",5,0
42181,42181,"Carrier D","2025-09-09","2025-09-14","2025-09-19",67.37,"Late",10,5
42182,42182,"Carrier A","2025-09-09","2025-09-14","2025-09-14",54.67,"On Time",5,0
42183,42183,"Carrier B","2025-09-08","2025-09-16",NULL,10.52,"Not Delivered",NULL,0
42184,42184,"Carrier D","2025-09-10","2025-09-14","2025-09-14",15.23,"On Time",4,0
42185,42185,"Carrier D","2025-09-10","2025-09-12",NULL,27.80,"Not Delivered",NULL,0
42186,42186,"Carrier D","2025-09-08","2025-09-15","2025-09-15",73.77,"On Time",7,0
42187,42187,"Carrier D","2025-09-08","2025-09-13","2025-09-20",18.25,"Late",12,7
42188,42188,"Carrier A","2025-09-08","2025-09-11","2025-09-11",26.98,"On Time",3,0
42189,42189,"Carrier B","2025-09-10","2025-09-13","2025-09-13",12.89,"On Time",3,0
42190,42190,"Carrier B","2025-09-10","2025-09-16","2025-09-16",75.22,"On Time",6,0
42191,42191,"Carrier D","2025-09-08","2025-09-15",NULL,74.71,"Not Delivered",NULL,0
42192,42192,"Carrier C","2025-09-08","2025-09-12","2025-09-14",27.94,"Late",6,2
42193,42193,"Carrier B","2025-09-09","2025-09-13","2025-09-13",29.11,"On Time",4,0
42194,42194,"Carrier B","2025-09-08","2025-09-13","2025-09-13",54.52,"On Time",5,0
42195,42195,"Carrier B","2025-09-08","2025-09-14","2025-09-14",11.36,"On Time",6,0
42196,42196,"Carrier C","2025-09-09","2025-09-16","2025-09-16",80.12,"On Time",7,0
42197,42197,"Carrier D","2025-09-09","2025-09-15","2025-09-16",61.24,"Late",7,1
42198,42198,"Carrier D","2025-09-08","2025-09-11","2025-09-11",47.96,"On Time",3,0
42199,42199,"Carrier A","2025-09-08","2025-09-12","2025-09-12",6.07,"On Time",4,0
42200,42200,"Carrier C","2025-09-09","2025-09-16","2025-09-16",44.93,"On Time",7,0
42201,42201,"Carrier D","2025-09-09","2025-09-16","2025-09-14",43.06,"On Time",5,0
42202,42202,"Carrier D","2025-09-08","2025-09-16","2025-09-16",37.35,"On Time",8,0
42203,42203,"Carrier D","2025-09-09","2025-09-15","2025-09-15",20.89,"On Time",6,0
42204,42204,"Carrier C","2025-09-09","2025-09-11","2025-09-11",76.88,"On Time",2,0
42205,42205,"Carrier B","2025-09-10","2025-09-15","2025-09-18",39.80,"Late",8,3
42206,42206,"Carrier D","2025-09-08","2025-09-16","2025-09-16",51.45,"On Time",8,0
42207,42207,"Carrier D","2025-09-09","2025-09-14","2025-09-17",65.85,"Late",8,3
42208,42208,"Carrier A","2025-09-09","2025-09-12","2025-09-12",11.13,"On Time",3,0
42209,42209,"Carrier A","2025-09-10","2025-09-11","2025-09-11",22.71,"On Time",1,0
42210,42210,"Carrier C","2025-09-10","2025-09-15","2025-09-15",26.85,"On Time",5,0
42211,42211,"Carrier C","2025-09-09","2025-09-11","2025-09-11",43.18,"On Time",2,0
42212,42212,"Carrier B","2025-09-08","2025-09-15","2025-09-15",55.67,"On Time",7,0
42213,42213,"Carrier C","2025-09-10","2025-09-12","2025-09-12",31.62,"On Time",2,0
42214,42214,"Carrier D","2025-09-08","2025-09-16","2025-09-16",46.81,"On Time",8,0
42215,42215,"Carrier B","2025-09-09","2025-09-14","2025-09-14",84.28,"On Time",5,0
42216,42216,"Carrier A","2025-09-10","2025-09-13","2025-09-14",40.53,"Late",4,1
42217,42217,"Carrier C","2025-09-10","2025-09-12","2025-09-12",42.90,"On Time",2,0
42218,42218,"Carrier D","2025-09-08","2025-09-12",NULL,46.48,"Not Delivered",NULL,0
42219,42219,"Carrier A","2025-09-10","2025-09-13","2025-09-13",39.19,"On Time",3,0
42220,42220,"Carrier A","2025-09-11","2025-09-12",NULL,27.46,"Not Delivered",NULL,0
42221,42221,"Carrier C","2025-09-11","2025-09-16","2025-09-16",56.20,"On Time",5,0
42222,42222,"Carrier A","2025-09-10","2025-09-13","2025-09-13",47.28,"On Time",3,0
42223,42223,"Carrier D","2025-09-11","2025-09-14","2025-09-14",81.96,"On Time",3,0
42224,42224,"Carrier C","2025-09-11","2025-09-14","2025-09-14",38.22,"On Time",3,0
42225,42225,"Carrier D","2025-09-09","2025-09-16","2025-09-16",76.06,"On Time",7,0
42226,42226,"Carrier D","2025-09-10","2025-09-16","2025-09-16",36.92,"On Time",6,0
42227,42227,"Carrier D","2025-09-11","2025-09-17","2025-09-17",17.01,"On Time",6,0
42228,42228,"Carrier A","2025-09-11","2025-09-17","2025-09-22",27.03,"Late",11,5
42229,42229,"Carrier B","2025-09-11","2025-09-17","2025-09-17",34.92,"On Time",6,0
42230,42230,"Carrier A","2025-09-11","2025-09-15","2025-09-17",41.05,"Late",6,2
42231,42231,"Carrier A","2025-09-10","2025-09-15","2025-09-15",47.36,"On Time",5,0
42232,42232,"Carrier A","2025-09-11","2025-09-17","2025-09-20",14.53,"Late",9,3
42233,42233,"Carrier D","2025-09-09","2025-09-14","2025-09-14",76.36,"On Time",5,0
42234,42234,"Carrier C","2025-09-11","2025-09-13","2025-09-13",67.53,"On Time",2,0
42235,42235,"Carrier C","2025-09-11","2025-09-17","2025-09-18",42.19,"Late",7,1
42236,42236,"Carrier C","2025-09-10","2025-09-15","2025-09-20",35.64,"Late",10,5
42237,42237,"Carrier C","2025-09-11","2025-09-16","2025-09-15",52.01,"On Time",4,0
42238,42238,"Carrier D","2025-09-10","2025-09-14","2025-09-12",45.82,"On Time",2,0
42239,42239,"Carrier D","2025-09-09","2025-09-12","2025-09-15",51.52,"Late",6,3
42240,42240,"Carrier D","2025-09-09","2025-09-14","2025-09-14",32.87,"On Time",5,0
42241,42241,"Carrier B","2025-09-10","2025-09-12","2025-09-14",75.19,"Late",4,2
42242,42242,"Carrier C","2025-09-10","2025-09-12","2025-09-12",46.31,"On Time",2,0
42243,42243,"Carrier A","2025-09-09","2025-09-14","2025-09-17",57.05,"Late",8,3
