shipment_id,order_id,ship_date,expected_delivery_date,actual_delivery_date,carrier,shipping_cost
46796,46796,2025-11-16,2025-11-19,2025-11-21,Carrier D,64.38
46797,46797,2025-11-17,2025-11-21,2025-11-21,Carrier A,33.75
46798,46798,2025-11-15,2025-11-18,2025-11-17,Carrier C,40.41
46799,46799,2025-11-15,2025-11-23,2025-11-23,Carrier C,76.92
46800,46800,2025-11-17,2025-11-22,,Carrier B,56.14
46801,46801,2025-11-17,2025-11-21,2025-11-20,Carrier C,21.64
46802,46802,2025-11-15,2025-11-19,,Carrier B,56.69
46803,46803,2025-11-15,2025-11-19,2025-11-24,Carrier A,62.95
46804,46804,2025-11-16,2025-11-18,2025-11-18,Carrier C,43.97
46805,46805,2025-11-16,2025-11-18,2025-11-18,Carrier A,51.59
46806,46806,2025-11-15,2025-11-23,2025-11-26,Carrier A,15.36
46807,46807,2025-11-17,2025-11-21,2025-11-21,Carrier D,9.96
46808,46808,2025-11-16,2025-11-19,2025-11-19,Carrier C,66.34
46809,46809,2025-11-15,2025-11-19,2025-11-19,Carrier A,65.26
46810,46810,2025-11-18,2025-11-23,2025-11-23,Carrier C,30.81
46811,46811,2025-11-16,2025-11-24,2025-11-24,Carrier D,81.59
46812,46812,2025-11-16,2025-11-22,2025-11-22,Carrier A,39.69
46813,46813,2025-11-17,2025-11-19,2025-11-19,Carrier D,10.53
46814,46814,2025-11-16,2025-11-20,2025-11-22,Carrier D,50.22
46815,46815,2025-11-18,2025-11-23,2025-11-23,Carrier A,82.17
46816,46816,2025-11-16,2025-11-21,2025-11-22,Carrier B,46.27
46817,46817,2025-11-17,2025-11-19,2025-11-19,Carrier A,30.19
46818,46818,2025-11-17,2025-11-23,,Carrier B,62.06
46819,46819,2025-11-16,2025-11-20,2025-11-27,Carrier A,26.59
46820,46820,2025-11-18,2025-11-24,2025-11-24,Carrier B,60.68
46821,46821,2025-11-18,2025-11-20,2025-11-20,Carrier D,19.84
46822,46822,2025-11-16,2025-11-21,2025-11-21,Carrier C,62.47
46823,46823,2025-11-18,2025-11-20,2025-11-20,Carrier A,33.98
46824,46824,2025-11-17,2025-11-23,,Carrier A,9.09
46825,46825,2025-11-18,2025-11-21,2025-11-21,Carrier A,55.01
46826,46826,2025-11-18,2025-11-22,2025-11-22,Carrier B,54.04
46827,46827,2025-11-18,2025-11-24,2025-11-25,Carrier A,58.0
46828,46828,2025-11-16,2025-11-24,2025-11-24,Carrier C,50.98
46829,46829,2025-11-18,2025-11-23,2025-11-23,Carrier A,59.12
46830,46830,2025-11-17,2025-11-19,2025-11-20,Carrier D,13.23
46831,46831,2025-11-17,2025-11-22,2025-11-24,Carrier C,25.68
46832,46832,2025-11-16,2025-11-22,2025-11-24,Carrier A,37.53
46833,46833,2025-11-18,2025-11-21,2025-11-28,Carrier A,7.68
46834,46834,2025-11-18,2025-11-19,2025-11-22,Carrier D,32.19
46835,46835,2025-11-16,2025-11-21,2025-11-23,Carrier C,55.22
46836,46836,2025-11-17,2025-11-20,2025-11-23,Carrier C,84.04
46837,46837,2025-11-18,2025-11-21,2025-11-21,Carrier C,25.29
46838,46838,2025-11-18,2025-11-21,,Carrier D,58.23
46839,46839,2025-11-18,2025-11-21,2025-11-22,Carrier D,46.78
46840,46840,2025-11-17,2025-11-20,2025-11-20,Carrier D,63.74
46841,46841,2025-11-16,2025-11-24,2025-11-27,Carrier C,33.63
46842,46842,2025-11-16,2025-11-19,2025-11-26,Carrier A,16.65
46843,46843,2025-11-18,2025-11-22,2025-11-22,Carrier C,49.25
46844,46844,2025-11-17,2025-11-24,2025-11-27,Carrier B,77.77
46845,46845,2025-11-16,2025-11-19,,Carrier A,23.77
46846,46846,2025-11-17,2025-11-24,2025-11-24,Carrier B,5.23
46847,46847,2025-11-16,2025-11-21,2025-11-20,Carrier C,62.88
46848,46848,2025-11-18,2025-11-23,2025-11-24,Carrier B,28.87
46849,46849,2025-11-18,2025-11-21,,Carrier B,14.98
46850,46850,2025-11-17,2025-11-20,2025-11-20,Carrier C,84.0
46851,46851,2025-11-17,2025-11-22,2025-11-22,Carrier C,43.36
46852,46852,2025-11-16,2025-11-20,2025-11-20,Carrier C,52.47
46853,46853,2025-11-17,2025-11-22,2025-11-22,Carrier D,6.1
46854,46854,2025-11-16,2025-11-21,2025-11-21,Carrier B,46.29
46855,46855,2025-11-16,2025-11-19,2025-11-20,Carrier A,19.66
46856,46856,2025-11-18,2025-11-24,2025-11-24,Carrier A,59.38
46857,46857,2025-11-17,2025-11-23,2025-11-24,Carrier C,47.67
46858,46858,2025-11-18,2025-11-20,2025-11-20,Carrier B,67.38
46859,46859,2025-11-18,2025-11-22,2025-11-22,Carrier D,47.27
46860,46860,2025-11-18,2025-11-23,2025-11-23,Carrier D,83.42
46861,46861,2025-11-16,2025-11-23,2025-11-24,Carrier A,40.96
46862,46862,2025-11-17,2025-11-23,2025-11-25,Carrier A,84.81
46863,46863,2025-11-16,2025-11-24,2025-11-24,Carrier A,59.55
46864,46864,2025-11-17,2025-11-22,2025-11-22,Carrier D,83.12
46865,46865,2025-11-16,2025-11-22,2025-11-22,Carrier B,81.64
46866,46866,2025-11-18,2025-11-24,2025-11-26,Carrier A,73.95
46867,46867,2025-11-18,2025-11-22,2025-11-22,Carrier A,21.45
46868,46868,2025-11-17,2025-11-24,2025-11-24,Carrier A,22.56
46869,46869,2025-11-17,2025-11-19,2025-11-24,Carrier A,84.43
46870,46870,2025-11-17,2025-11-20,2025-11-27,Carrier B,63.15
46871,46871,2025-11-18,2025-11-21,2025-11-21,Carrier A,84.7
46872,46872,2025-11-17,2025-11-23,2025-11-23,Carrier C,60.02
46873,46873,2025-11-18,2025-11-24,2025-11-24,Carrier B,51.8
46874,46874,2025-11-17,2025-11-21,2025-11-21,Carrier C,81.61
46875,46875,2025-11-17,2025-11-20,2025-11-20,Carrier B,51.48
46876,46876,2025-11-17,2025-11-21,2025-11-21,Carrier B,21.94
46877,46877,2025-11-18,2025-11-24,2025-11-24,Carrier B,45.89
46878,46878,2025-11-17,2025-11-21,2025-11-21,Carrier B,13.99
46879,46879,2025-11-18,2025-11-20,2025-11-20,Carrier D,71.22
46880,46880,2025-11-18,2025-11-24,2025-11-24,Carrier A,82.09
46881,46881,2025-11-19,2025-11-21,,Carrier B,82.44
46882,46882,2025-11-17,2025-11-24,2025-11-24,Carrier A,33.3
46883,46883,2025-11-17,2025-11-20,2025-11-20,Carrier A,39.31
46884,46884,2025-11-17,2025-11-21,2025-11-22,Carrier B,71.8
46885,46885,2025-11-17,2025-11-24,2025-11-24,Carrier D,33.15
46886,46886,2025-11-18,2025-11-24,2025-11-24,Carrier B,19.47
46887,46887,2025-11-19,2025-11-21,,Carrier B,64.59
46888,46888,2025-11-17,2025-11-23,2025-11-23,Carrier C,22.78
46889,46889,2025-11-17,2025-11-23,2025-11-21,Carrier C,38.96
46890,46890,2025-11-19,2025-11-22,2025-11-21,Carrier C,50.16
46891,46891,2025-11-18,2025-11-23,2025-11-26,Carrier A,70.45
46892,46892,2025-11-18,2025-11-21,2025-11-21,Carrier B,26.24
46893,46893,2025-11-17,2025-11-24,2025-11-24,Carrier C,36.53
46894,46894,2025-11-19,2025-11-23,2025-11-30,Carrier D,81.14
46895,46895,2025-11-19,2025-11-23,2025-11-24,Carrier A,52.95
46896,46896,2025-11-18,2025-11-24,2025-11-25,Carrier B,84.25
46897,46897,2025-11-18,2025-11-24,2025-11-24,Carrier A,66.48
46898,46898,2025-11-19,2025-11-25,2025-11-25,Carrier D,55.79
46899,46899,2025-11-19,2025-11-20,2025-11-25,Carrier B,25.75
46900,46900,2025-11-17,2025-11-23,2025-11-23,Carrier A,7.86
46901,46901,2025-11-17,2025-11-21,,Carrier A,42.42
46902,46902,2025-11-18,2025-11-24,2025-11-29,Carrier D,21.88
46903,46903,2025-11-18,2025-11-25,2025-11-25,Carrier B,72.43
46904,46904,2025-11-17,2025-11-20,2025-11-20,Carrier C,52.28
46905,46905,2025-11-19,2025-11-22,2025-11-22,Carrier D,8.82
46906,46906,2025-11-18,2025-11-21,2025-11-22,Carrier D,81.89
46907,46907,2025-11-19,2025-11-20,2025-11-20,Carrier B,34.87
46908,46908,2025-11-19,2025-11-23,2025-11-23,Carrier B,66.33
46909,46909,2025-11-18,2025-11-25,2025-11-26,Carrier C,48.24
46910,46910,2025-11-17,2025-11-25,,Carrier B,79.62
46911,46911,2025-11-18,2025-11-20,2025-11-22,Carrier D,50.78
46912,46912,2025-11-17,2025-11-21,2025-11-21,Carrier D,34.0
46913,46913,2025-11-17,2025-11-21,2025-11-24,Carrier C,30.62
46914,46914,2025-11-17,2025-11-20,2025-11-18,Carrier D,41.08
46915,46915,2025-11-17,2025-11-22,2025-11-22,Carrier C,56.77
46916,46916,2025-11-17,2025-11-25,2025-11-25,Carrier A,48.79
46917,46917,2025-11-17,2025-11-22,2025-11-22,Carrier D,25.86
46918,46918,2025-11-19,2025-11-23,2025-11-23,Carrier A,82.61
46919,46919,2025-11-17,2025-11-25,2025-11-25,Carrier B,30.23
46920,46920,2025-11-17,2025-11-22,2025-11-22,Carrier A,84.05
46921,46921,2025-11-17,2025-11-22,2025-11-22,Carrier A,70.29
46922,46922,2025-11-19,2025-11-22,2025-11-27,Carrier C,82.27
46923,46923,2025-11-20,2025-11-21,2025-11-26,Carrier A,35.29
46924,46924,2025-11-20,2025-11-24,2025-11-24,Carrier B,69.83
46925,46925,2025-11-20,2025-11-21,2025-11-21,Carrier A,83.52
46926,46926,2025-11-19,2025-11-21,2025-11-21,Carrier D,13.01
46927,46927,2025-11-19,2025-11-24,2025-11-24,Carrier B,55.61
46928,46928,2025-11-19,2025-11-26,2025-11-29,Carrier A,11.74
46929,46929,2025-11-19,2025-11-25,,Carrier D,66.04
46930,46930,2025-11-19,2025-11-25,2025-11-25,Carrier A,76.76
46931,46931,2025-11-19,2025-11-23,2025-11-23,Carrier B,65.07
46932,46932,2025-11-19,2025-11-24,2025-11-23,Carrier A,63.14
46933,46933,2025-11-20,2025-11-25,2025-11-25,Carrier A,54.45
46934,46934,2025-11-18,2025-11-22,2025-11-22,Carrier D,35.48
46935,46935,2025-11-18,2025-11-25,,Carrier A,6.72
46936,46936,2025-11-19,2025-11-21,2025-11-20,Carrier B,47.36
46937,46937,2025-11-20,2025-11-24,2025-11-24,Carrier C,35.61
46938,46938,2025-11-18,2025-11-26,2025-11-26,Carrier A,63.28
46939,46939,2025-11-18,2025-11-21,2025-11-21,Carrier A,55.98
46940,46940,2025-11-18,2025-11-23,2025-11-23,Carrier C,13.8
46941,46941,2025-11-19,2025-11-26,2025-11-26,Carrier B,75.21
46942,46942,2025-11-20,2025-11-23,2025-11-23,Carrier B,17.69
46943,46943,2025-11-19,2025-11-22,2025-11-22,Carrier B,83.45
46944,46944,2025-11-19,2025-11-22,2025-11-22,Carrier A,42.06
46945,46945,2025-11-20,2025-11-22,2025-11-22,Carrier C,62.44
46946,46946,2025-11-20,2025-11-22,2025-11-22,Carrier D,82.31
46947,46947,2025-11-18,2025-11-22,2025-11-22,Carrier C,51.87
46948,46948,2025-11-20,2025-11-26,2025-11-24,Carrier A,5.34
46949,46949,2025-11-19,2025-11-26,,Carrier C,64.8
46950,46950,2025-11-18,2025-11-25,2025-11-25,Carrier B,25.55
46951,46951,2025-11-19,2025-11-25,2025-11-27,Carrier C,40.64
46952,46952,2025-11-18,2025-11-23,2025-11-23,Carrier B,84.63
46953,46953,2025-11-20,2025-11-24,,Carrier C,57.92
46954,46954,2025-11-20,2025-11-21,2025-11-21,Carrier D,44.96
46955,46955,2025-11-20,2025-11-26,2025-11-27,Carrier D,48.04
46956,46956,2025-11-18,2025-11-26,2025-11-26,Carrier A,9.7
46957,46957,2025-11-20,2025-11-24,2025-11-24,Carrier B,58.17
46958,46958,2025-11-20,2025-11-26,2025-11-26,Carrier C,52.1
46959,46959,2025-11-20,2025-11-25,2025-11-26,Carrier B,71.24
46960,46960,2025-11-19,2025-11-26,2025-11-27,Carrier B,65.59
46961,46961,2025-11-20,2025-11-24,,Carrier C,26.64
46962,46962,2025-11-18,2025-11-24,2025-11-25,Carrier C,48.28
46963,46963,2025-11-19,2025-11-23,2025-11-23,Carrier C,71.99
46964,46964,2025-11-20,2025-11-25,2025-11-25,Carrier D,26.25
46965,46965,2025-11-18,2025-11-24,2025-11-24,Carrier D,75.71
46966,46966,2025-11-18,2025-11-24,2025-11-24,Carrier C,26.68
46967,46967,2025-11-20,2025-11-21,2025-11-22,Carrier B,81.99
46968,46968,2025-11-18,2025-11-24,2025-11-24,Carrier C,34.41
46969,46969,2025-11-19,2025-11-24,2025-11-25,Carrier D,7.47
46970,46970,2025-11-18,2025-11-23,2025-11-23,Carrier A,16.48
46971,46971,2025-11-18,2025-11-21,2025-11-21,Carrier C,47.91
46972,46972,2025-11-20,2025-11-25,2025-11-26,Carrier A,21.16
46973,46973,2025-11-20,2025-11-26,2025-11-29,Carrier A,42.55
46974,46974,2025-11-18,2025-11-21,2025-11-21,Carrier C,29.05
46975,46975,2025-11-18,2025-11-23,2025-11-25,Carrier A,13.65
46976,46976,2025-11-18,2025-11-26,2025-11-26,Carrier A,53.67
46977,46977,2025-11-18,2025-11-25,2025-11-25,Carrier C,44.19
46978,46978,2025-11-20,2025-11-25,2025-11-28,Carrier B,47.67
46979,46979,2025-11-18,2025-11-22,2025-11-25,Carrier C,72.63
46980,46980,2025-11-18,2025-11-23,2025-11-25,Carrier D,31.54
46981,46981,2025-11-18,2025-11-26,2025-11-26,Carrier D,44.5
46982,46982,2025-11-19,2025-11-23,2025-11-25,Carrier C,13.26
46983,46983,2025-11-18,2025-11-22,2025-11-22,Carrier B,41.27
46984,46984,2025-11-18,2025-11-22,2025-11-23,Carrier C,68.01
46985,46985,2025-11-18,2025-11-21,2025-11-22,Carrier A,78.14
46986,46986,2025-11-20,2025-11-26,2025-11-26,Carrier D,23.19
46987,46987,2025-11-20,2025-11-24,2025-11-24,Carrier C,17.22
46988,46988,2025-11-19,2025-11-24,2025-11-27,Carrier C,39.86
46989,46989,2025-11-19,2025-11-22,2025-11-22,Carrier B,17.93
46990,46990,2025-11-18,2025-11-23,,Carrier C,47.67
46991,46991,2025-11-18,2025-11-25,2025-11-25,Carrier D,46.08
46992,46992,2025-11-19,2025-11-26,2025-11-26,Carrier C,76.6
46993,46993,2025-11-19,2025-11-25,2025-11-27,Carrier C,74.41
46994,46994,2025-11-19,2025-11-22,2025-11-22,Carrier D,73.25
46995,46995,2025-11-20,2025-11-26,,Carrier D,32.69
46996,46996,2025-11-20,2025-11-23,2025-11-25,Carrier C,33.1
46997,46997,2025-11-19,2025-11-26,2025-11-26,Carrier B,74.13
46998,46998,2025-11-20,2025-11-27,2025-11-27,Carrier B,11.74
46999,46999,2025-11-21,2025-11-24,2025-11-24,Carrier D,42.26
47000,47000,2025-11-19,2025-11-25,2025-11-28,Carrier B,76.07
47001,47001,2025-11-21,2025-11-23,2025-11-23,Carrier B,40.25
47002,47002,2025-11-21,2025-11-25,2025-11-25,Carrier C,6.27
47003,47003,2025-11-19,2025-11-27,2025-11-29,Carrier C,5.48
47004,47004,2025-11-21,2025-11-23,2025-11-21,Carrier B,53.38
47005,47005,2025-11-21,2025-11-22,2025-11-23,Carrier D,74.98
47006,47006,2025-11-19,2025-11-22,2025-11-23,Carrier D,36.58
47007,47007,2025-11-20,2025-11-23,2025-11-23,Carrier D,60.35
47008,47008,2025-11-21,2025-11-27,2025-11-28,Carrier B,83.96
47009,47009,2025-11-19,2025-11-23,2025-11-23,Carrier A,62.82
47010,47010,2025-11-21,2025-11-24,2025-11-29,Carrier C,76.76
47011,47011,2025-11-19,2025-11-22,2025-11-22,Carrier B,76.29
47012,47012,2025-11-19,2025-11-26,2025-11-28,Carrier A,41.14
47013,47013,2025-11-19,2025-11-25,2025-12-02,Carrier A,35.1
47014,47014,2025-11-21,2025-11-27,2025-12-02,Carrier B,26.25
47015,47015,2025-11-21,2025-11-27,2025-12-02,Carrier D,49.61
47016,47016,2025-11-20,2025-11-23,2025-11-23,Carrier C,27.85
47017,47017,2025-11-20,2025-11-23,2025-11-23,Carrier B,9.44
47018,47018,2025-11-20,2025-11-23,2025-11-22,Carrier A,37.69
47019,47019,2025-11-20,2025-11-24,2025-11-22,Carrier C,39.44
47020,47020,2025-11-19,2025-11-22,2025-11-22,Carrier B,57.56
47021,47021,2025-11-20,2025-11-25,2025-11-28,Carrier D,78.33
47022,47022,2025-11-21,2025-11-25,2025-11-24,Carrier A,77.4
47023,47023,2025-11-21,2025-11-26,2025-11-25,Carrier D,28.26
47024,47024,2025-11-20,2025-11-24,2025-11-25,Carrier A,8.96
47025,47025,2025-11-20,2025-11-27,2025-11-27,Carrier C,75.64
47026,47026,2025-11-21,2025-11-25,2025-11-27,Carrier D,55.01
47027,47027,2025-11-20,2025-11-23,2025-11-24,Carrier C,22.64
47028,47028,2025-11-19,2025-11-22,2025-11-25,Carrier A,84.89
47029,47029,2025-11-21,2025-11-22,2025-11-22,Carrier D,52.85
47030,47030,2025-11-19,2025-11-25,,Carrier C,8.05
47031,47031,2025-11-20,2025-11-27,2025-11-27,Carrier C,25.32
47032,47032,2025-11-20,2025-11-27,2025-11-27,Carrier B,56.45
47033,47033,2025-11-21,2025-11-24,,Carrier D,53.33
47034,47034,2025-11-21,2025-11-24,2025-11-23,Carrier D,56.36
47035,47035,2025-11-19,2025-11-24,2025-11-24,Carrier D,22.67
47036,47036,2025-11-20,2025-11-27,2025-11-27,Carrier D,30.62
47037,47037,2025-11-21,2025-11-22,2025-11-22,Carrier D,77.82
47038,47038,2025-11-21,2025-11-24,2025-11-25,Carrier B,26.99
47039,47039,2025-11-21,2025-11-22,2025-11-23,Carrier C,62.04
47040,47040,2025-11-21,2025-11-25,2025-11-23,Carrier B,80.55
47041,47041,2025-11-20,2025-11-22,2025-11-24,Carrier B,56.43
47042,47042,2025-11-21,2025-11-27,2025-11-27,Carrier D,55.32
47043,47043,2025-11-19,2025-11-27,2025-11-28,Carrier B,76.69
47044,47044,2025-11-20,2025-11-26,2025-11-26,Carrier C,20.37
47045,47045,2025-11-20,2025-11-23,2025-11-23,Carrier D,55.91
47046,47046,2025-11-19,2025-11-26,2025-11-25,Carrier B,45.12
47047,47047,2025-11-19,2025-11-27,2025-11-27,Carrier C,50.88
47048,47048,2025-11-19,2025-11-24,2025-11-24,Carrier A,45.43
47049,47049,2025-11-21,2025-11-23,2025-11-23,Carrier D,5.11
47050,47050,2025-11-21,2025-11-23,2025-11-28,Carrier B,40.51
47051,47051,2025-11-20,2025-11-23,2025-11-23,Carrier C,47.39
47052,47052,2025-11-21,2025-11-26,2025-11-24,Carrier B,13.28
47053,47053,2025-11-19,2025-11-26,2025-11-27,Carrier B,78.41
47054,47054,2025-11-20,2025-11-24,2025-11-24,Carrier C,17.91
47055,47055,2025-11-20,2025-11-22,2025-11-25,Carrier B,77.57
47056,47056,2025-11-21,2025-11-23,2025-11-25,Carrier C,63.53
47057,47057,2025-11-21,2025-11-24,2025-11-24,Carrier A,24.02
47058,47058,2025-11-20,2025-11-25,2025-11-25,Carrier B,46.95
47059,47059,2025-11-20,2025-11-26,2025-11-26,Carrier D,47.48
47060,47060,2025-11-21,2025-11-24,2025-11-29,Carrier C,14.96
47061,47061,2025-11-20,2025-11-23,2025-11-28,Carrier D,38.33
47062,47062,2025-11-21,2025-11-23,2025-11-25,Carrier A,10.82
47063,47063,2025-11-21,2025-11-23,,Carrier D,78.03
47064,47064,2025-11-21,2025-11-26,2025-11-24,Carrier B,25.1
47065,47065,2025-11-20,2025-11-23,2025-11-26,Carrier D,13.02
47066,47066,2025-11-22,2025-11-25,2025-11-25,Carrier D,27.33
47067,47067,2025-11-22,2025-11-24,,Carrier B,39.05
47068,47068,2025-11-20,2025-11-27,2025-11-27,Carrier A,42.41
47069,47069,2025-11-22,2025-11-24,2025-11-25,Carrier C,66.81
47070,47070,2025-11-21,2025-11-25,2025-11-25,Carrier C,60.32
47071,47071,2025-11-22,2025-11-25,2025-11-25,Carrier C,45.58
47072,47072,2025-11-22,2025-11-23,2025-11-21,Carrier B,59.07
47073,47073,2025-11-20,2025-11-23,2025-11-24,Carrier A,24.49
47074,47074,2025-11-21,2025-11-24,2025-11-23,Carrier C,50.77
47075,47075,2025-11-20,2025-11-28,2025-11-28,Carrier A,56.14
47076,47076,2025-11-21,2025-11-26,2025-11-26,Carrier A,38.98
47077,47077,2025-11-21,2025-11-27,2025-11-27,Carrier B,70.87
47078,47078,2025-11-20,2025-11-26,2025-11-26,Carrier D,22.76
47079,47079,2025-11-21,2025-11-25,2025-11-25,Carrier D,53.56
47080,47080,2025-11-20,2025-11-23,2025-11-23,Carrier C,50.38
47081,47081,2025-11-22,2025-11-24,2025-11-24,Carrier A,22.6
47082,47082,2025-11-21,2025-11-23,2025-11-21,Carrier D,25.16
47083,47083,2025-11-22,2025-11-28,2025-12-03,Carrier A,75.74
47084,47084,2025-11-22,2025-11-25,2025-11-25,Carrier D,18.62
47085,47085,2025-11-20,2025-11-24,2025-11-24,Carrier D,82.44
47086,47086,2025-11-21,2025-11-24,2025-11-24,Carrier A,44.71
47087,47087,2025-11-21,2025-11-27,2025-11-27,Carrier B,81.85
47088,47088,2025-11-20,2025-11-28,2025-11-28,Carrier B,20.05
47089,47089,2025-11-21,2025-11-23,,Carrier C,63.76
47090,47090,2025-11-22,2025-11-27,2025-11-27,Carrier D,50.48
47091,47091,2025-11-20,2025-11-26,2025-11-26,Carrier C,66.97
47092,47092,2025-11-20,2025-11-23,2025-11-21,Carrier D,41.33
47093,47093,2025-11-21,2025-11-28,2025-12-03,Carrier D,11.21
47094,47094,2025-11-20,2025-11-25,2025-11-25,Carrier A,22.53
47095,47095,2025-11-20,2025-11-27,2025-11-27,Carrier C,83.86
47096,47096,2025-11-22,2025-11-28,2025-12-01,Carrier D,47.38
47097,47097,2025-11-20,2025-11-26,2025-11-29,Carrier C,57.31
47098,47098,2025-11-21,2025-11-27,2025-11-27,Carrier D,39.4
47099,47099,2025-11-21,2025-11-24,2025-11-25,Carrier D,10.51
47100,47100,2025-11-22,2025-11-26,2025-11-26,Carrier B,38.02
47101,47101,2025-11-21,2025-11-28,2025-11-28,Carrier A,43.87
47102,47102,2025-11-22,2025-11-25,2025-11-28,Carrier B,9.58
47103,47103,2025-11-22,2025-11-23,2025-11-26,Carrier B,53.96
47104,47104,2025-11-22,2025-11-25,2025-11-25,Carrier D,12.44
47105,47105,2025-11-20,2025-11-27,2025-11-28,Carrier D,9.42
47106,47106,2025-11-22,2025-11-23,2025-11-24,Carrier A,35.43
47107,47107,2025-11-20,2025-11-23,2025-11-24,Carrier D,61.97
47108,47108,2025-11-22,2025-11-25,2025-11-25,Carrier D,36.65
47109,47109,2025-11-21,2025-11-23,2025-11-23,Carrier D,36.96
47110,47110,2025-11-21,2025-11-28,2025-11-28,Carrier B,58.2
47111,47111,2025-11-20,2025-11-23,2025-11-24,Carrier B,48.93
47112,47112,2025-11-21,2025-11-27,2025-11-25,Carrier A,67.14
47113,47113,2025-11-21,2025-11-25,2025-11-27,Carrier C,15.28
47114,47114,2025-11-20,2025-11-27,2025-11-27,Carrier B,59.78
47115,47115,2025-11-20,2025-11-27,2025-11-27,Carrier B,37.53
47116,47116,2025-11-21,2025-11-27,2025-11-29,Carrier D,9.07
47117,47117,2025-11-20,2025-11-24,,Carrier A,77.98
47118,47118,2025-11-21,2025-11-26,2025-11-26,Carrier C,36.29
47119,47119,2025-11-20,2025-11-27,2025-11-27,Carrier A,31.59
47120,47120,2025-11-22,2025-11-28,2025-11-28,Carrier B,46.93
47121,47121,2025-11-21,2025-11-25,2025-11-25,Carrier C,61.0
47122,47122,2025-11-22,2025-11-28,2025-11-28,Carrier C,77.06
47123,47123,2025-11-22,2025-11-24,2025-11-23,Carrier B,41.3
47124,47124,2025-11-20,2025-11-23,2025-11-28,Carrier C,66.72
47125,47125,2025-11-22,2025-11-26,2025-11-29,Carrier A,83.32
47126,47126,2025-11-23,2025-11-25,2025-11-25,Carrier D,60.33
47127,47127,2025-11-22,2025-11-29,2025-12-04,Carrier A,59.43
47128,47128,2025-11-23,2025-11-24,2025-11-25,Carrier C,72.45
47129,47129,2025-11-23,2025-11-26,2025-11-26,Carrier C,67.16
47130,47130,2025-11-23,2025-11-24,2025-11-24,Carrier B,72.61
47131,47131,2025-11-21,2025-11-26,2025-11-26,Carrier A,68.74
47132,47132,2025-11-23,2025-11-27,,Carrier C,11.64
47133,47133,2025-11-21,2025-11-29,,Carrier A,69.14
47134,47134,2025-11-21,2025-11-28,2025-11-28,Carrier C,63.63
47135,47135,2025-11-21,2025-11-24,2025-11-24,Carrier B,84.81
47136,47136,2025-11-22,2025-11-27,2025-11-27,Carrier C,69.64
47137,47137,2025-11-23,2025-11-28,,Carrier C,83.6
47138,47138,2025-11-21,2025-11-24,2025-11-24,Carrier B,8.75
47139,47139,2025-11-23,2025-11-24,2025-11-24,Carrier D,49.96
47140,47140,2025-11-22,2025-11-28,2025-11-28,Carrier D,73.46
47141,47141,2025-11-23,2025-11-28,2025-11-28,Carrier B,24.94
47142,47142,2025-11-23,2025-11-28,2025-11-27,Carrier C,60.27
47143,47143,2025-11-21,2025-11-26,2025-11-26,Carrier A,20.51
47144,47144,2025-11-22,2025-11-29,2025-12-06,Carrier C,42.7
47145,47145,2025-11-21,2025-11-29,2025-11-29,Carrier C,70.5
47146,47146,2025-11-23,2025-11-29,2025-11-30,Carrier D,76.99
47147,47147,2025-11-22,2025-11-28,2025-11-28,Carrier D,48.71
47148,47148,2025-11-23,2025-11-24,2025-11-24,Carrier A,79.41
47149,47149,2025-11-23,2025-11-26,2025-11-26,Carrier C,76.4
47150,47150,2025-11-21,2025-11-24,,Carrier D,73.16
47151,47151,2025-11-23,2025-11-25,2025-11-25,Carrier B,68.66
47152,47152,2025-11-21,2025-11-27,2025-11-27,Carrier D,41.74
47153,47153,2025-11-22,2025-11-26,2025-11-27,Carrier C,8.55
47154,47154,2025-11-23,2025-11-24,2025-12-01,Carrier D,31.45
47155,47155,2025-11-21,2025-11-25,2025-11-25,Carrier D,66.37
47156,47156,2025-11-21,2025-11-24,,Carrier D,50.39
47157,47157,2025-11-22,2025-11-24,2025-11-26,Carrier C,15.78
47158,47158,2025-11-21,2025-11-25,2025-11-25,Carrier B,40.79
47159,47159,2025-11-21,2025-11-27,2025-11-27,Carrier A,35.71
47160,47160,2025-11-21,2025-11-24,2025-11-24,Carrier D,15.73
47161,47161,2025-11-21,2025-11-26,2025-11-26,Carrier D,80.44
47162,47162,2025-11-22,2025-11-24,,Carrier C,67.72
47163,47163,2025-11-22,2025-11-25,2025-11-26,Carrier D,46.24
